"594676844986695681","19048150","309197522"
"594676844986695681","19048150","23818581"
"594677084368187392","722330419","26411479"
"594677160914264064","1597492526","12477472"
"594677251263713280","1849309950","19499459"
"594677346994552832","15791237","15791237"
"594677363138437120","14607549","10694752"
"594677396822851584","188148767","318393568"
"594677485394071554","7710932","3620291"
"594677505363062784","42793960","19680418"
"594677505363062784","42793960","91478624"
"594677580663377921","14372427","33423"
"594677623030067201","8822362","16697440"
"594677628042358784","29561870","59901475"
"594677924843794433","409183088","49973657"
"594677935631691776","276754934","380749300"
"594678210752696320","2876672322","243742269"
"594678232584192000","51037048","86921824"
"594678277605752832","49895823","88073128"
"594678318122696704","2393979751","14417215"
"594678318122696704","2393979751","140195719"
"594678319364362240","2945232106","19680418"
"594678319364362240","2945232106","91478624"
"594678557470625793","392425423","193929442"
"594678810265722880","175736011","74594552"
"594679207533400065","76126717","10228272"
"594679207533400065","76126717","3086071"
"594679211543126016","54326077","173191520"
"594679288940498944","22449271","2959795818"
"594679312349065216","591390496","587811802"
"594679434109722624","2905783012","28130246"
"594679762490122241","589234444","2749313005"
"594679796610764800","808422529","2959795818"
"594679816168734721","17840694","453104835"
"594679890244292609","313044841","113799275"
"594679983227953152","41847810","105604985"
"594679991587176448","61359413","254098644"
"594680176274903040","2347968654","24750566"
"594680236823998465","619182209","12922082"
"594680417992728576","43311614","91478624"
"594680431594708993","284898440","442148838"
"594680532098752512","937235797","26411479"
"594680550742315008","43509332","142796712"
"594680719714099200","1582916352","39213560"
"594680740840873984","2472983287","2749313005"
"594680754816163840","131884579","10228272"
"594680754816163840","131884579","82472124"
"594680814786379777","765155262","50280181"
"594680814786379777","765155262","14492186"
"594680817118380032","5510852","74594552"
"594680855118925824","1686470304","6730222"
"594680873338810368","305278274","18083070"
"594680921497841664","1119493152","59218003"
"594680995531464704","1851636590","10228272"
"594681261299499008","808422529","2233442113"
"594681488802709504","311925651","565716883"
"594681488802709504","311925651","174569867"
"594681488802709504","311925651","636803144"
"594681636526104576","372952679","2959795818"
"594681706541547520","422918074","7309052"
"594681803111301120","40953279","266275545"
"594681909877309441","220599675","254098644"
"594681935043014656","1964127205","2749313005"
"594682107147878400","118296648","12922082"
"594682140761169920","118682439","268381487"
"594682195081584642","289184001","16027904"
"594682263956230144","31183885","59218003"
"594682326946287616","289184001","16027904"
"594682330909790208","961516657","10228272"
"594682330909790208","961516657","544824668"
"594682410844835841","762950","23575194"
"594682451764584448","606118352","26411479"
"594682461050818561","172872390","27666374"
"594682497713229824","317497203","20562637"
"594682589581041664","380386864","15179257"
"594682621826768896","295870869","23575194"
"594682634518843392","606685334","23575194"
"594682721072386048","2903269091","1636590253"
"594682724675256320","26128012","755859"
"594682939457335297","2263437272","110520327"
"594683078104260608","3048396713","2783504149"
"594683078104260608","3048396713","1918681915"
"594683078104260608","3048396713","20316149"
"594683092415213568","34731203","52379675"
"594683091882483712","3819701","52379675"
"594683178725601280","13009052","52379675"
"594683150485303296","2799582970","52379675"
"594683218777001984","7684972","52379675"
"594683270631034880","179242769","52379675"
"594683255317602304","7826502","755859"
"594683250280378368","123033480","52379675"
"594683247100973056","106728440","52379675"
"594683344778047488","109914762","52379675"
"594683397911502848","78886867","733204164"
"594683470317662208","251884233","26411479"
"594683587082878976","85197641","52379675"
"594683593990938624","857045190","52379675"
"594683607664467968","2807080486","52379675"
"594683637389471744","1918681915","2783504149"
"594683637389471744","1918681915","1918681915"
"594683637389471744","1918681915","20316149"
"594683758411812865","11067112","2233442113"
"594684024007827457","87957730","14987180"
"594684037039423488","2942210059","65707740"
"594684053795778561","2378973386","52379675"
"594684053082787842","2378973386","52379675"
"594684130236968960","173525001","337801323"
"594684152558956544","33601326","82472124"
"594684185442258944","86437069","52379675"
"594684185442258944","86437069","95193484"
"594684216786292736","604216762","755859"
"594684329747423232","29471711","10228272"
"594684481337991168","102180771","52379675"
"594684506709176320","386366453","41362224"
"594684654126370818","20334571","52379675"
"594684674519277568","294179734","52379675"
"594684838487162881","18057736","2584981028"
"594685125251727361","19118700","2233442113"
"594685248501325824","284150833","52379675"
"594685260807311360","881577799","52379675"
"594685306294505472","2294334854","157216546"
"594685339685421056","2194497792","10228272"
"594685463606251520","47243142","33922163"
"594685555557814272","22266079","755859"
"594685725318184963","16163589","12922082"
"594685744955789312","23350368","52379675"
"594685856058707968","31443391","755859"
"594685947599396864","73363","1344951"
"594685948941770752","3059654592","1344951"
"594685981040578560","609412905","3195607961"
"594685990096261121","34495427","52379675"
"594686023075893249","2823145225","316559684"
"594686155364429825","78410774","63043"
"594686277665992704","401128662","30085505"
"594686286402703363","2876033580","65739179"
"594686342748975104","1211803255","74650193"
"594686547196137472","2959838352","10228272"
"594686578003472384","16951996","633287684"
"594686631338119169","3150994729","3150994729"
"594686697561927680","1891949672","52379675"
"594686845423747072","3150994729","3150994729"
"594686847286140928","400298298","2749313005"
"594686876692385793","259873064","816653"
"594686884896321539","758082","755859"
"594686931117604865","148613626","3195607961"
"594687005365178368","162132130","52379675"
"594687073715494913","2455918632","15667802"
"594687083471470592","18661876","23575194"
"594687376636694528","2840706905","12922082"
"594687421427494913","8013042","15496868"
"594687462158512128","1278526999","52379675"
"594687482836320256","36743539","755859"
"594687486648975360","2909404896","26411479"
"594687908616871936","23240373","23575194"
"594687995275517952","500205961","2723194134"
"594688013612896256","15076064","362194251"
"594688087705440256","1671579649","2749313005"
"594688090599460865","1671579649","2749313005"
"594688193724862464","18105391","816653"
"594688323744047104","410456645","44668684"
"594688362520268801","410456645","44668684"
"594688371567382528","2551219591","2746554928"
"594688421999804416","41309460","16027904"
"594688511267237888","475688364","34491043"
"594688511267237888","475688364","187465681"
"594688573103702017","336844946","1191158750"
"594688604586287104","863844014","417911529"
"594688799348686848","425478418","164836084"
"594688894953619456","23718398","755859"
"594689049744408579","1371309510","863844014"
"594689049744408579","1371309510","417911529"
"594689290304561152","1943139204","60570706"
"594689102789783552","2551219591","2746554928"
"594689086696333312","29308223","755859"
"594689473310380034","18300063","15408193"
"594689324991447040","2643281","106855826"
"594689294737932288","734640498","356107954"
"594689322822971392","14440427","891402013"
"594689660800012288","66840737","25333835"
"594689708350771200","203822394","380749300"
"594689727648804866","14176869","52379675"
"594689809655799809","19899661","755859"
"594689899795615745","82472124","82472124"
"594689971702759424","398532121","63448759"
"594689979231535104","2512754298","2749313005"
"594690063734329344","2882607779","12922082"
"594690343838285824","156638395","306343152"
"594690423181946880","19474614","2749313005"
"594690471164776449","1271636420","68867220"
"594690629218791424","357031867","65739179"
"594690692351295489","3000786462","10228272"
"594690721531068416","1261868454","123546314"
"594690727101235200","2854256413","10228272"
"594690727101235200","2854256413","239672340"
"594690734848135168","62102317","2749313005"
"594690737951891456","62102317","2749313005"
"594690846143942658","346669251","262257471"
"594690921221885952","27289589","91353376"
"594690921221885952","27289589","2394199207"
"594691499150995457","2661716183","82472124"
"594691504226041856","1669101996","10228272"
"594691504226041856","1669101996","17322737"
"594691613869281280","621289031","16145224"
"594691613869281280","621289031","74594552"
"594691787987386368","268381487","118682439"
"594691817343479809","3219703151","33694840"
"594691848901402624","810055988","19562228"
"594691856753152001","8910992","891402013"
"594691920535920640","2190467413","64929124"
"594691920535920640","2190467413","20158584"
"594691920535920640","2190467413","140195719"
"594692172781322241","2343296715","2233442113"
"594692242104782848","118168624","2749313005"
"594692393791791104","97628826","52379675"
"594692429992697856","14440427","35293"
"594692489447133184","51940045","18055351"
"594692489447133184","51940045","981273865"
"594692569910480896","1640488326","34718491"
"594692569910480896","1640488326","193929442"
"594692614110085120","3183596389","18657572"
"594692614110085120","3183596389","315498416"
"594692614110085120","3183596389","17698709"
"594692649342345218","172872390","27666374"
"594692714857238528","23410009","254098644"
"594692775179907075","2950474293","52379675"
"594692782083608577","132489779","229646727"
"594692782083608577","132489779","205729696"
"594692782083608577","132489779","381438908"
"594692782083608577","132489779","208187305"
"594692923511480321","39502904","891402013"
"594692937797083136","4466581","207420832"
"594693001760374784","14553391","2233442113"
"594693104822652928","25983057","23575194"
"594693128717611009","2494350895","284598830"
"594693239107624960","29004401","168264219"
"594693332258926592","29004401","2573444574"
"594693527486902272","3183596389","18657572"
"594693527486902272","3183596389","315498416"
"594693552128430081","3183596389","315498416"
"594693552128430081","3183596389","17698709"
"594693552128430081","3183596389","18657572"
"594693623033110529","144958866","1636590253"
"594693683003392000","380386864","21217761"
"594693731489484801","53584179","318393568"
"594693926172262402","6047432","114870386"
"594693953997275136","794911531","10228272"
"594694099019567104","110476398","26411479"
"594694170268176386","1359291266","14372486"
"594694248554844161","37808327","63043"
"594694304318238720","2365586750","2959795818"
"594694372018499584","15819550","10228272"
"594694392671281152","119976918","317231368"
"594694572107698176","794911531","30170429"
"594694592529698816","18586837","155787675"
"594694640894349312","346669251","3225236561"
"594694734095863808","1331856192","243742269"
"594694919543005185","14552320","10566402"
"594694952262635520","52309567","1636590253"
"594694999637385216","2303428627","24713327"
"594695045523099648","773287","44528896"
"594695045523099648","773287","10138192"
"594695125374259201","73118176","44528896"
"594695125374259201","73118176","10138192"
"594695191618916353","2852284712","82472124"
"594695219339100160","191541802","25333835"
"594695222094888961","191541802","25333835"
"594695311030792194","324640275","243742269"
"594695365087072256","3091686944","15086405"
"594695365087072256","3091686944","10194392"
"594695678908989441","65266374","2749313005"
"594695905955160064","2455585854","19090219"
"596418847055413249","83271185","316836407"
"596418858136772608","3003346226","13213122"
"596418854349312001","336731391","172904695"
"596418854387097603","20537454","20537454"
"596418874905505792","605775668","605775668"
"596418873701851136","3240952403","3056663570"
"596418884200173568","2663638945","620136960"
"596418886876147712","40733314","14420767"
"596418886876147712","40733314","172403039"
"596418902747254785","1687172424","9229672"
"596418902747254785","1687172424","620571475"
"596418902747254785","1687172424","2837875803"
"596418905645699073","17590398","16242432"
"596418921282015234","1162818560","57686400"
"596418922410340353","54763740","6140"
"596418923488092160","864581028","23255992"
"596418924759162881","21913065","95431448"
"596418925950160896","466285105","172904695"
"596418938998665218","2707974517","25384320"
"596418939132973056","229954116","89855350"
"596418945722093568","1977652910","292777349"
"596418945722093568","1977652910","29758446"
"596418954526072833","470810726","312901374"
"596418956275093505","280111207","275349673"
"596418956447088640","126957059","2205012572"
"596418962122002435","3075593498","26682862"
"596418962122002435","3075593498","30252551"
"596418963438968832","854406524","48053746"
"596418963438968832","854406524","1447247352"
"596418970032410624","499537591","3056663570"
"596418988982296577","20537454","73390874"
"596418988982296577","20537454","36177982"
"596418988982296577","20537454","20537454"
"596418988982296577","20537454","120124983"
"596418993772220417","237368700","237368700"
"596418992618668032","28235685","337762780"
"596418996506787841","988022270","87318702"
"596419002521485313","58254534","10424112"
"596419007491809281","586947338","378227001"
"596419007491809281","586947338","321647122"
"596419007563042816","2212742789","34507480"
"596419008640999424","217771067","1122192223"
"596419008640999424","217771067","292777349"
"596419010209718273","18882574","50778564"
"596419015192551424","3235947136","20713061"
"596419020464652288","86106011","292777349"
"596419032082948096","21655276","5920532"
"596419032082948096","21655276","15425377"
"596419032082948096","21655276","186514697"
"596419041499205636","2336985176","1603635662"
"596419041499205636","2336985176","3240952403"
"596419044242100226","3002017414","68433206"
"596419049787158529","48116802","21250847"
"596419049787158529","48116802","19918353"
"596419055399100416","551753106","506429053"
"596419062088994816","443266011","172904695"
"596419063154352129","268052515","10433782"
"596419063292628992","582393922","143670632"
"596419065784061953","2562820104","3004231"
"596419070062395392","310239328","12705772"
"596419089670606848","501240498","1031807899"
"596419097551872003","34934228","3056663570"
"596419105139339264","1058751061","100039637"
"596419107257503744","24514912","397455346"
"596419111799906305","573277220","10774652"
"596419111594373120","94240719","6794502"
"596419122281390081","2357784128","2559885151"
"596419122281390081","2357784128","2272160118"
"596419122281390081","2357784128","344962351"
"596419122281390081","2357784128","2357784128"
"596419120813383680","1549759548","25101996"
"596419120813383680","1549759548","334053327"
"596419120813383680","1549759548","41634520"
"596419122348560384","1262479110","6446742"
"596419122348560384","1262479110","87524837"
"596419122348560384","1262479110","565214599"
"596419136718295040","84206775","86330674"
"596419136718295040","84206775","882838615"
"596419136718295040","84206775","82652901"
"596419137624219648","59966167","334506639"
"596419145647915009","316418666","3056663570"
"596419144137969665","258062280","243742269"
"596419147921281024","52781090","847896481"
"596419147921281024","52781090","969134377"
"596419150349762560","52781090","847896481"
"596419150349762560","52781090","969134377"
"596419154112024577","35065617","135358659"
"596419154464415744","14455927","13213122"
"596419156007870466","831132427","300114634"
"596419163314331648","523979472","172904695"
"596419166308970496","1421517092","18747993"
"596419171325325312","2222824030","2808869947"
"596419171325325312","2222824030","292777349"
"596419171325325312","2222824030","29758446"
"596419169865900032","935727662","37001122"
"596419178094923776","1145614250","1135464354"
"596419184675803137","207850332","172904695"
"596419183623151618","10126902","6140"
"596419192125030400","25774388","71026122"
"596419193949573122","3241030469","554794182"
"596419203264942080","2362243668","1444450472"
"596419206767353856","3035758390","3056663570"
"596419207929196544","237842698","300114634"
"596419222827315201","34491343","2375816197"
"596419228930076675","164887026","17842661"
"596419231798927360","48900861","17842661"
"596419233120178177","89609913","3077976662"
"596419238551650304","535794135","23561980"
"596419238551650304","535794135","28209292"
"596419240191762432","1424129155","1273003891"
"596419248492138497","228540865","38476367"
"596419246575493120","2863700842","2863700842"
"596419278221549568","23605357","6140"
"596419289713782784","269368828","352129069"
"596419278729011200","2863700842","2863700842"
"596419279823708162","254645423","13213122"
"596419259690913792","177438512","1730412038"
"596419306138697728","949131139","19709040"
"596419285876023297","9553702","643653"
"596419323092144128","3189017087","3056663570"
"596419287570587648","339287535","1507323542"
"596419310375010304","2203630148","13058772"
"596419296651309056","465926183","39367703"
"596419296651309056","465926183","296863099"
"596419288858136576","1688285184","10228272"
"596419339324149763","268964120","362189733"
"596419339324149763","268964120","35586563"
"596419367262380032","83053459","15707409"
"596419369808211968","242144899","13213122"
"596419372983390208","339287535","1507323542"
"596419328565768195","301635862","34967258"
"596419361230946305","51111741","24592340"
"596419350669692928","268528274","14326840"
"596419342658580480","16631904","3004231"
"596419342658580480","16631904","338084918"
"596419336836907009","2916104474","20818801"
"596419372698181633","2331355152","172109039"
"596419371657998336","23538058","13213122"
"596419356034215937","18521474","18521474"
"596419397478146048","14569284","16877220"
"596419397478146048","14569284","27631636"
"596419365475635200","36761958","490464071"
"596419390842671104","2307730968","294788459"
"596419413496172546","3056663570","3056663570"
"596419393833213952","373392211","231753142"
"596419388196069376","50455275","31271713"
"596419386199642113","442380444","985162074"
"596419388342931458","3179778176","18873480"
"596419388342931458","3179778176","36608922"
"596419421217816576","191631788","331967899"
"596419436548124673","85729788","15309072"
"596419436548124673","85729788","15769327"
"596419431082827777","506667796","3004231"
"596419431082827777","506667796","338084918"
"596419427316342785","2179293493","357211620"
"596419437026091008","3043860140","434545375"
"596419459197218816","1090950769","1262600144"
"596419452373110784","451664401","10228272"
"596419452373110784","451664401","239672340"
"596419474150039552","16393800","173191520"
"596419444425027585","159257356","619970045"
"596419445469421568","17051771","37298431"
"596419480131080192","18882574","18882574"
"596419488360341504","306238400","15727981"
"596419460476600321","102468542","300114634"
"596419496706879489","3037619866","20322929"
"596419472807854080","65043529","369160625"
"596419477375426560","1090322600","2205012572"
"596419491157905408","44721541","15944436"
"596419485348663297","372307460","163802435"
"596419485348663297","372307460","515889024"
"596419490558140416","9857872","95431448"
"596419518412550145","17051771","26883060"
"596419506358112256","26787417","16888241"
"596419522732564480","3234741215","23255992"
"596419499391193088","1859515387","3015717189"
"596419500259614720","3056663570","3056663570"
"596419540608634880","526659434","23255992"
"596419512846655488","56016170","46576295"
"596419521587576833","87464979","28464196"
"596419544043954177","3140685747","24457744"
"596419554307354624","2214206039","34507480"
"596419536825360385","2163721742","221147416"
"596419557272739842","87464979","7354292"
"596419562028957696","461870846","15944436"
"596419562628730880","98259195","30331850"
"596419564537249792","892779686","57686400"
"596419572497977344","583180590","125199267"
"596419560326045697","187642888","405260213"
"596419554126995456","383798293","425888134"
"596419554126995456","383798293","482124474"
"596419585013723136","2768075047","1225126682"
"596419579968147456","2167562523","2203587389"
"596419603875631105","407578522","73861815"
"596419605033308161","17051771","40452464"
"596419609256972288","28013844","488422984"
"596419609256972288","28013844","1634228316"
"596419611438030848","17346666","29470864"
"596419599437967360","43307474","20758087"
"596419627435073536","225742906","38211068"
"596419606455013377","1370894636","13213122"
"596419617922404352","408537746","277059872"
"596419636201127937","3237723118","300114634"
"596419642198888449","329472246","110171914"
"596419642203082752","333196062","21808374"
"596419663380250627","121790905","2578704038"
"596419663380250627","121790905","2437740985"
"596419660863688705","28132107","324108117"
"596419664076378112","26031872","15309072"
"596419664076378112","26031872","15769327"
"596419659143909377","38211068","38211068"
"596419679498960897","980977470","349009448"
"596419667855601664","20778300","201894110"
"596419667855601664","20778300","43775786"
"596419667855601664","20778300","1231109455"
"596419684624441344","34257522","3236838119"
"596419684456648705","17051771","13955802"
"596419689821151232","2875086263","20713061"
"596419694845759489","428225985","20713061"
"596419699115749376","2414116406","10228272"
"596419684355870720","444171767","10228272"
"596419709022658560","2708495462","10228272"
"596419702995431424","382901521","106837463"
"596419708313849856","2845158359","10228272"
"596419715075039233","253233771","41149231"
"596419715075039233","253233771","2544137964"
"596419728299597825","368724653","592400295"
"596419728299597825","368724653","26089017"
"596419728152907776","148220796","42301406"
"596419728626814979","706923475","7768692"
"596419734876266496","381708385","40772755"
"596419734876266496","381708385","2778976550"
"596419736122036224","179332628","2809898775"
"596419736122036224","179332628","91478624"
"596419736122036224","179332628","22271644"
"596419736122036224","179332628","41857531"
"596419736122036224","179332628","16877220"
"596419736122036224","179332628","2252419496"
"596419736122036224","179332628","111092283"
"596419736109457409","2809898775","2809898775"
"596419736109457409","2809898775","91478624"
"596419736109457409","2809898775","22271644"
"596419736109457409","2809898775","41857531"
"596419736109457409","2809898775","16877220"
"596419736109457409","2809898775","2252419496"
"596419736109457409","2809898775","111092283"
"596419736008818688","2822331922","239429306"
"596419745462624256","21765361","23255992"
"596419748784660480","559896420","2863700842"
"596419752534355968","2893071144","19418459"
"596419752534355968","2893071144","16013028"
"596419779449245696","55527238","7768692"
"596419769202520066","259821627","40604378"
"596419795358199810","17051771","21214393"
"596419789381316608","226425536","95431448"
"596419789381316608","226425536","188984778"
"596419809711034368","21808374","333196062"
"596419802027163649","1596564066","28935632"
"596419800735162368","22314909","198011754"
"596419792627736576","876139531","1902160898"
"596419791306551296","2370921296","224078788"
"596419812210900993","2167394412","114354410"
"596419812210900993","2167394412","7744592"
"596419827448881152","419044481","71026122"
"596419854799876096","18109709","2908430367"
"596419851951820802","46899351","21250847"
"596419851951820802","46899351","19918353"
"596419836315590656","360291973","360291973"
"596419848638373888","313529722","67073743"
"596419834281381888","17051771","335026754"
"596419836525285376","2788316269","268414482"
"596419840212074498","38781994","292777349"
"596419869098119168","575571036","21152643"
"596419859115835393","38816996","70717194"
"596419853948424192","490464071","490464071"
"596419849926086656","30053267","87318702"
"596419875893022720","2939039055","31363883"
"596419875893022720","2939039055","26027481"
"596419884722053121","2372871451","1135464354"
"596419881513426944","299442388","339748997"
"596419892368125952","155999766","172904695"
"596419894788382720","498885909","334053327"
"596419894788382720","498885909","1367531"
"596419918410752000","17051771","21204465"
"596419925754806272","205024182","1378626793"
"596419925754806272","205024182","46781113"
"596419925754806272","205024182","3053031403"
"596419925754806272","205024182","205024182"
"596419925754806272","205024182","15754281"
"596419926253969408","318184722","872739367"
"596419927915003904","598699133","215103276"
"596419927915003904","598699133","355795737"
"596419928367833089","1449752276","277059872"
"596419933757698048","239429306","239429306"
"596419936160874497","2959362102","352129069"
"596419945799516160","497423861","63756959"
"596419945799516160","497423861","18086434"
"596419945799516160","497423861","23535809"
"596419942209200128","2461503793","2330425866"
"596419942209200128","2461503793","3070749821"
"596419942209200128","2461503793","2461503793"
"596419959481208832","162592619","23255992"
"596419973213462531","626946556","2532684210"
"596419968620724225","1861927542","1685494801"
"596419975662940161","2502155724","277741869"
"596419982231109632","377684899","131012966"
"596419990091333632","423414160","36712821"
"596419990091333632","423414160","39397148"
"596419991085408256","228252724","300114634"
"596420015194275841","17027590","818071"
"596420015194275841","17027590","9544202"
"596420015194275841","17027590","19079480"
"596420013851971585","3051309291","31927467"
"596420013851971585","3051309291","943059974"
"596420016133668864","3185641964","449154855"
"596420020374282241","23285732","226236566"
"596420018147086336","109026589","14986522"
"596420018147086336","109026589","2573358324"
"596420018147086336","109026589","192579441"
"596420024887332864","3213504502","248459173"
"596420024887332864","3213504502","94391895"
"596420052473225216","14888205","112897540"
"596420064342970368","358290379","119509520"
"596420069950758912","540531043","352129069"
"596420072052166656","1109924203","27260086"
"596420079446827010","51207002","51207002"
"596420078708613121","108366849","117542408"
"596420078708613121","108366849","54304763"
"596420078842818561","2215391199","34507480"
"596420099717734400","449154855","449154855"
"596420103605882880","2191715286","1652541"
"596420109134082048","2564482015","10228272"
"596420126120902657","23948113","3146164293"
"596420126120902657","23948113","494422305"
"596420125953105920","405260213","405260213"
"596420127912042496","432962410","1939417741"
"596420127802859520","247154952","302403500"
"596420129275158529","1685494801","1861927542"
"596420145821679617","1069458438","2950359420"
"596420138896850945","710666719","2908430367"
"596420138280300544","1351639921","217743385"
"596420138280300544","1351639921","250866013"
"596420138280300544","1351639921","183585551"
"596420138280300544","1351639921","47583917"
